PM10,NO2,SO2,AQI_Bucket
59.02,4.8,3.05,Satisfactory
56.52,5.78,2.75,Satisfactory
49.07,6.15,2.96,Satisfactory
49.94,4.25,2.37,Satisfactory
87.96,4.94,3.95,Satisfactory
103.25,6.93,2.85,Satisfactory
100.42,5.31,3.69,Moderate
97.18,3.39,3.27,Satisfactory
110.95,5.26,3.35,Moderate
88.32,3.87,3.25,Satisfactory
67.7,4.36,2.34,Satisfactory
64.57,5.45,2.03,Satisfactory
56.44,5.88,2.32,Satisfactory
54.42,5.04,1.81,Satisfactory
48.58,4.43,2.31,Satisfactory
44.81,3.33,1.96,Satisfactory
44.75,4.64,1.44,Satisfactory
45.92,4.66,3.05,Satisfactory
58.16,3.65,4.11,Moderate
65.88,4.94,4.11,Moderate
55.7,3.56,3.04,Moderate
46.85,4.06,6.34,Satisfactory
62.22,6.66,3.95,Satisfactory
72.77,5.52,4.4,Satisfactory
64.09,6.85,3.89,Satisfactory
51.78,4.18,5.65,Satisfactory
31.31,5.71,5.51,Satisfactory
29.58,12.1,2.22,Satisfactory
34.61,4.36,1.25,Good
52.68,4.78,1.47,Good
77.25,4.62,2.62,Satisfactory
76.55,3.13,2.02,Satisfactory
78.76,4.33,0.83,Satisfactory
49.86,4.67,1.22,Satisfactory
54.8,2.76,2.22,Satisfactory
35.77,2.43,1.6,Good
37.15,4.86,1.58,Good
29.82,4.09,1.38,Good
27.21,3.46,1.02,Satisfactory
45.83,5.01,2.91,Good
33.76,4.5,1.74,Satisfactory
25.46,4.26,1.44,Satisfactory
24.78,3.12,2.03,Good
23.83,4.48,2.22,Satisfactory
47.92,2.21,1.77,Good
22.78,1.35,2.28,Satisfactory
55.51,2.15,2.4,Satisfactory
50.75,2.32,0.65,Satisfactory
45.05,2.24,0.95,Good
46.9,3.08,2.32,Good
40.2,2.69,2.39,Good
36.12,2.32,0.94,Good
43.52,3.27,1.68,Good
34.86,3.29,0.65,Good
27.34,3.63,1.64,Satisfactory
38.57,3.32,1.87,Satisfactory
49.52,3.42,1.69,Satisfactory
28.95,2.83,1.6,Good
26.17,2.21,1.26,Good
26.83,3.69,1.34,Satisfactory
33.66,4.49,0.41,Satisfactory
49.88,6.3,0.96,Satisfactory
50.61,5.22,1.54,Satisfactory
37.18,3.62,0.97,Good
27.74,2.95,1.66,Good
26.98,3.48,1.31,Good
29.01,3.86,0.77,Satisfactory
29.39,4.25,1.97,Satisfactory
21.07,3.55,0.9,Good
17.91,3.88,1.96,Good
21.05,3.01,0.86,Good
16.86,2.19,0.71,Good
21.08,3.24,1.03,Satisfactory
26.21,3.39,0.89,Satisfactory
29.58,3.99,1.33,Satisfactory
39.38,3.92,1.1,Satisfactory
35.43,4.98,2.38,Satisfactory
43.83,5,0.68,Satisfactory
44.4,3.32,0.42,Satisfactory
39.89,3.99,1.3,Satisfactory
35.98,3.76,1.23,Satisfactory
31.15,2.88,1.5,Moderate
33.9,3.61,0.44,Good
45.88,3.85,1.72,Satisfactory
44.31,3.9,0.59,Satisfactory
38.04,2.71,1.09,Good
48.38,2.87,1.07,Satisfactory
34.72,2.93,1.87,Satisfactory
27.68,3.28,1.32,Satisfactory
29.48,3.81,1.93,Satisfactory
23.3,4.02,1.89,Satisfactory
16.95,3.29,0.71,Satisfactory
14.72,2.34,0.89,Good
17.06,2.29,0.94,Good
21.22,3.85,2.11,Satisfactory
24.9,3.94,1.13,Good
33.7,3.66,2.15,Satisfactory
28.25,3.35,0.95,Satisfactory
40.48,5.03,1.17,Satisfactory
42.58,3.74,0.55,Satisfactory
39.9,4.98,1.43,Satisfactory
38.29,4.17,1.08,Good
31.07,3.64,1.36,Good
23.18,4.01,0.73,Good
22.64,3.03,1.57,Good
30.07,3.65,1.79,Good
21.39,3.12,1.36,Good
18.76,3.35,2.02,Satisfactory
21.27,3.98,1.65,Satisfactory
23.28,3.75,1.05,Satisfactory
31.92,3.61,1.29,Good
30.21,3.96,1.23,Satisfactory
39.05,3.86,1.34,Good
28.91,2.97,1.38,Good
26.69,3.51,1.03,Satisfactory
27.66,3.32,1.21,Satisfactory
23.82,3.68,0.99,Satisfactory
21.87,3.52,0.61,Satisfactory
19.67,3.35,1.81,Satisfactory
27.82,4.12,2.75,Satisfactory
29.74,3.08,1.04,Satisfactory
30.69,2.7,1.22,Satisfactory
27.14,2.66,1.33,Good
28.23,1.42,0.58,Good
31.68,3.78,0.96,Good
33.53,3.3,1.25,Good
30.52,3.17,1.01,Good
29.57,3.34,0.63,Satisfactory
32.68,3.66,0.89,Satisfactory
34.76,4.01,0.82,Satisfactory
22.19,3.57,1.09,Satisfactory
22.42,3.64,1.81,Satisfactory
33.56,3.44,1,Satisfactory
36.12,3.01,1.52,Satisfactory
33.91,3.16,1.12,Good
20.84,2.99,1.13,Satisfactory
22.3,3.09,2.08,Satisfactory
22.76,4.03,1.85,Satisfactory
26.74,4.22,1.98,Satisfactory
32.4,4.81,0.89,Satisfactory
33.81,3.63,0.64,Satisfactory
29.1,3.57,0.94,Satisfactory
20.95,3.72,1.31,Moderate
27.22,4.45,0.78,Moderate
30.45,3.69,1.17,Satisfactory
28.85,4.29,0.51,Satisfactory
31.23,4.26,0.75,Satisfactory
33.07,3,1.42,Satisfactory
28.23,3.25,1.79,Satisfactory
22.56,3.18,1.21,Good
19.94,3.36,0.89,Satisfactory
34.77,4.8,1.73,Satisfactory
33.61,4.23,0.95,Satisfactory
29.79,4.47,2.16,Satisfactory
28.76,4.36,1.38,Satisfactory
21.86,2.97,1.55,Satisfactory
28.23,4.47,1.04,Satisfactory
29.12,4.47,0.92,Satisfactory
33.51,4.57,1.93,Satisfactory
20.77,4.52,1.25,Satisfactory
23.21,3.85,1.18,Satisfactory
23.1,3.87,0.95,Satisfactory
13.9,3.4,0.68,Satisfactory
16.67,3.28,1.21,Satisfactory
22.5,3.44,1.72,Satisfactory
21.1,4.11,1.43,Satisfactory
33.55,3.58,2.18,Satisfactory
37.78,3.14,0.73,Satisfactory
36.28,2.34,1.29,Satisfactory
42.3,2.52,1.58,Satisfactory
35.83,3.14,1.47,Satisfactory
33.99,2.43,1.11,Satisfactory
10.54,2.55,0.97,Satisfactory
12.23,2.88,1.07,Satisfactory
28.72,4.03,2.54,Satisfactory
37.35,3.87,5.44,Satisfactory
31.71,2.6,9.18,Satisfactory
27.28,2.92,9.53,Satisfactory
50.49,3.85,10.17,Satisfactory
50.81,3.98,9.44,Satisfactory
45.02,3.18,9.01,Satisfactory
47.27,3.47,8.21,Satisfactory
31.08,2.51,9.28,Satisfactory
30.39,2.16,8.68,Satisfactory
39.27,3.25,9.43,Satisfactory
49.25,4.56,8.44,Satisfactory
67.61,5.78,10.05,Satisfactory
56.88,5.87,9.64,Moderate
48.96,4.16,9.71,Moderate
35.95,3.55,9.91,Moderate
27.57,2.59,7.1,Satisfactory
51.91,4.45,7.93,Satisfactory
45.85,14.47,8.84,Satisfactory
43.29,17.41,9.3,Satisfactory
39.84,21.11,9.27,Satisfactory
35.35,21.44,9.61,Satisfactory
53.49,23.24,8.61,Satisfactory
49.09,18.38,9.27,Satisfactory
42.3,20.14,8.56,Satisfactory
47.81,26.13,9.23,Satisfactory
65.38,24.52,9.93,Satisfactory
40.69,21.22,8.17,Satisfactory
49.72,21.72,8.76,Satisfactory
25.41,20.93,7.86,Satisfactory
13.3,9.46,7.79,Satisfactory
31.62,16.98,8.27,Satisfactory
51.14,24.3,9.56,Satisfactory
52.39,23.43,8.54,Satisfactory
58.52,17.64,8.2,Satisfactory
58,18.07,8.98,Satisfactory
64.6,21.04,9.09,Satisfactory
39.35,14.82,8.48,Satisfactory
44.54,24.86,9.68,Satisfactory
57.7,23.66,9.46,Satisfactory
59.92,24.62,9.49,Satisfactory
49.24,23.7,9.24,Satisfactory
61.92,21.3,9.56,Satisfactory
42.06,14.27,8.33,Satisfactory
46.41,21.04,8.9,Satisfactory
63.77,26.23,11.62,Satisfactory
51.31,12.41,7.76,Satisfactory
66.25,30.54,11.15,Satisfactory
48.09,22.06,10.05,Satisfactory
57.02,24.17,9.48,Satisfactory
52.52,24.07,10.2,Moderate
63.31,21.6,9.74,Satisfactory
68.62,23.69,9.65,Satisfactory
80.62,29.92,9.43,Moderate
58.38,16.66,9.57,Satisfactory
38.64,16.21,9.48,Satisfactory
49.14,24.75,9.29,Moderate
62.85,29.29,8.58,Satisfactory
72.67,27.49,9.3,Moderate
73.72,27.32,8.64,Moderate
68.57,26.8,9.03,Satisfactory
65.09,23.08,10.15,Satisfactory
60.26,21.04,8.78,Satisfactory
65.79,24.75,8.87,Satisfactory
55.05,19.58,7.68,Satisfactory
43.67,17.5,8.36,Satisfactory
74.23,27.71,9.65,Satisfactory
59.51,30.16,9.47,Satisfactory
37.56,15.99,7.55,Satisfactory
57.01,23.64,8.15,Satisfactory
65.95,24.85,8.58,Satisfactory
55.43,30,9.89,Satisfactory
50.54,22.22,10.6,Satisfactory
72,26.77,9.13,Satisfactory
85.45,26.54,8.56,Satisfactory
90.09,25.43,8.77,Satisfactory
74.82,27.92,8.71,Satisfactory
69.87,24.09,8.61,Satisfactory
59.79,24.82,9.17,Satisfactory
56.6,23.12,8.79,Satisfactory
58.42,24.67,7.65,Satisfactory
52.01,22.73,8.05,Satisfactory
55.34,22.81,8.46,Satisfactory
53.17,23.56,8.76,Satisfactory
60.35,21.07,7.8,Satisfactory
65.88,22.96,7.75,Satisfactory
55.09,17.18,8.42,Satisfactory
59.45,20,9.13,Satisfactory
80.21,22.43,8.24,Satisfactory
91.03,26.53,9.48,Satisfactory
88.7,20.44,9.09,Satisfactory
86.73,23.19,8.28,Satisfactory
71.66,18.95,7.65,Satisfactory
57.62,16.57,7.72,Satisfactory
68.97,24.45,7.37,Satisfactory
53.71,20.46,9.16,Satisfactory
62.33,19.56,8.28,Satisfactory
60.73,17.95,8.51,Satisfactory
56.28,16.95,9.66,Satisfactory
61.92,17.99,10.1,Satisfactory
60.54,18.42,10.59,Satisfactory
134.53,23.62,10.76,Poor
70.15,23.63,11.91,Satisfactory
64.86,22.49,10.17,Satisfactory
69.38,21.5,8.53,Satisfactory
63.63,22.65,5.63,Satisfactory
70.41,20.72,4.36,Satisfactory
80.15,17.85,8.11,Satisfactory
82.96,23.93,5.11,Moderate
67.89,23.28,5.63,Satisfactory
67.59,25.06,6.48,Satisfactory
74.67,27.54,6.87,Satisfactory
62.19,25.97,7.58,Satisfactory
68.21,26.83,6.61,Satisfactory
49.54,22.12,5.49,Satisfactory
58.64,25.2,5.74,Satisfactory
61.57,27.32,6.29,Satisfactory
60.79,24.06,5.08,Satisfactory
59.85,24.81,6.73,Moderate
68.88,28.39,5.78,Satisfactory
123.28,24.9,6.48,Moderate
55.13,17.26,6.67,Satisfactory
59.61,23.26,5.51,Satisfactory
50.14,24.1,4.75,Satisfactory
88.17,24.17,3.82,Moderate
63.93,27.82,4.91,Moderate
58.67,19.07,4.42,Satisfactory
55.47,15.07,6.27,Satisfactory
54.46,10.35,6.45,Satisfactory
54.84,15.07,6.92,Satisfactory
62.34,18.15,6.41,Satisfactory
56.42,17.57,6.12,Satisfactory
59.96,17.69,7.67,Satisfactory
54.95,19.15,7.02,Satisfactory
60.48,15.33,8.57,Satisfactory
53.51,11.74,8.75,Satisfactory
60.2,16.04,8.27,Satisfactory
70.74,15.24,7.16,Satisfactory
47.79,16.74,7.17,Satisfactory
52.54,15.12,7.53,Satisfactory
61.65,16.67,6.45,Satisfactory
59.67,13.65,5.17,Satisfactory
49.53,10.02,5.66,Satisfactory
54.5,11.21,5.54,Satisfactory
41.48,8.39,6.32,Satisfactory
46.73,7.82,5.9,Satisfactory
46.63,8.44,5.55,Satisfactory
52.78,8.37,4.42,Satisfactory
54.61,8.43,5.04,Satisfactory
45.16,9.41,5.81,Satisfactory
48.86,8.49,7.88,Satisfactory
49.22,7.91,6.65,Satisfactory
48.32,7.98,6.46,Satisfactory
56.02,7.13,7.38,Satisfactory
56.3,7.28,6.11,Satisfactory
55.61,8.15,5.47,Satisfactory
46.5,9.01,4.28,Satisfactory
31.28,10.18,4.24,Satisfactory
35.34,9.56,6,Satisfactory
37.62,8.86,5.79,Satisfactory
45.18,7.91,5.76,Satisfactory
43.1,7.61,5.4,Satisfactory
49.68,7.52,5.29,Satisfactory
46.43,6.32,5.43,Satisfactory
52.42,7.3,5.7,Satisfactory
49.73,6.46,6.31,Satisfactory
35.83,5.66,5.28,Satisfactory
26.06,6.31,5.9,Good
26.14,6.76,6.13,Satisfactory
21.02,6.13,5.17,Satisfactory
20.13,6.07,5.05,Good
27.65,7.99,5.8,Good
31.6,8.41,5.74,Satisfactory
30.51,8.4,5.72,Satisfactory
35.6,8.08,5.17,Good
38.65,7.8,5.51,Satisfactory
41.47,8.36,5.31,Satisfactory
57.7,6.97,5.57,Satisfactory
34.27,8.98,5.5,Satisfactory
44.32,10.01,5.62,Satisfactory
34.48,9.67,5.52,Satisfactory
48.19,9.52,5.32,Satisfactory
43.59,8.01,5.29,Satisfactory
48.64,7.73,5.4,Satisfactory
47.16,5.68,5.36,Satisfactory
47.67,8.81,5.42,Satisfactory
54.3,9.57,5.23,Satisfactory
45.58,11.07,5.68,Satisfactory
47.43,11.05,6.11,Satisfactory
36.69,10.21,5.19,Satisfactory
39.05,11.5,5.46,Satisfactory
37.16,7.09,5.92,Satisfactory
34.67,10.53,5.88,Satisfactory
52.48,11.7,5.73,Satisfactory
29.49,10.69,6.3,Good
38.91,11,5.26,Satisfactory
40.97,11.74,6.17,Satisfactory
31.34,10.75,5.78,Satisfactory
40.82,6.28,5.91,Satisfactory
33.81,10.31,4.94,Satisfactory
44.22,9.92,4.88,Satisfactory
39.46,10.53,5.15,Satisfactory
29.47,11.68,5.09,Good
30.8,11.6,5.12,Good
37.29,10.08,5.73,Good
35.54,6.67,6.1,Good
47.13,11.59,5.78,Good
35.47,12.74,5.93,Good
41.6,12.73,5.29,Satisfactory
40.45,12.44,6.18,Satisfactory
32.58,12.63,5.53,Satisfactory
29.67,11.45,7.33,Satisfactory
17.71,5.53,6.92,Good
16.64,9.5,5.32,Good
22.06,13.1,4.94,Good
23.91,9.15,4.64,Good
34.41,10.73,3.39,Good
36.22,12.68,3.74,Good
23.4,12.19,6.39,Good
,4.65,8.92,Good
,13.05,6.82,Good
49.5,8.09,6.87,Good
45.57,11.56,6.08,Good
42.51,15.02,6.31,Good
48.84,15.66,6.27,Good
46.15,11.41,6.22,Satisfactory
34.44,7.41,7.35,Good
47.31,13.69,7.19,Good
46.31,12.67,7.66,Satisfactory
57.72,12.51,5.72,Satisfactory
48.74,12.01,6.18,Satisfactory
41.01,11.08,6.04,Good
40.99,11.77,5.35,Good
31.24,7.52,5.56,Good
34.27,10.63,4.98,Good
54.74,14.36,5.36,Good
67.22,12.35,6.54,Satisfactory
51.15,13.57,6.14,Satisfactory
32.5,11.17,6.23,Good
36.04,9.5,8.38,Good
43.97,7.38,8.32,Good
46.71,10.75,8.07,Good
41.53,9.93,8.4,Good
35,2.3,6.15,Good
84.31,44.35,5.07,Satisfactory
92.73,52.89,6.57,Moderate
77.65,45.37,8.79,Satisfactory
69.68,36.51,9.97,Satisfactory
70.52,39.01,9.72,Satisfactory
84.49,42.76,8.99,Satisfactory
75.77,48.4,9.33,Satisfactory
98.23,49.9,9.28,Satisfactory
103.08,49.19,6.74,Moderate
111.15,47.01,4.76,Moderate
94.44,48.83,7.73,Moderate
96.07,49.36,11.05,Satisfactory
80.51,65.03,11.57,Moderate
103.34,37.86,19.13,Moderate
57.56,13.46,11.33,Moderate
85.88,56.24,23.29,Satisfactory
83.02,37.5,18.54,Moderate
103.9,60.35,32.99,Poor
58.38,37.72,25.13,Satisfactory
80.58,58.13,31.7,Moderate
66.8,43.69,35.21,Moderate
68.36,31.72,28.09,Satisfactory
81.96,29.87,31.45,Satisfactory
77.05,30.77,26.82,Satisfactory
68.42,37.52,30.72,Satisfactory
62.12,34.3,38.43,Moderate
44.53,29.24,46.26,Satisfactory
43.55,29.85,29.69,Satisfactory
52.09,31.32,26.89,Satisfactory
82.45,34.95,32.89,Satisfactory
89.99,33.23,32.63,Satisfactory
86.21,31.69,34.28,Satisfactory
92.09,34.63,27.96,Satisfactory
103.97,43.12,44.65,Moderate
96.36,33.73,37.9,Moderate
85.46,29.54,35.36,Satisfactory
107.82,53,47.11,Satisfactory
106.86,41.82,31.44,Moderate
93.6,34.82,35.15,Moderate
78.98,35.64,35.46,Satisfactory
80.46,39.56,26.2,Satisfactory
101.92,38.75,32.12,Satisfactory
102.19,38.95,39.42,Moderate
101.42,38.88,39.92,Moderate
102.06,33.98,35.43,Moderate
107.83,33.87,31.97,Moderate
111.73,36.96,37.63,Moderate
97.97,33.61,37.4,Moderate
89.86,38.65,38.41,Satisfactory
77.62,35.76,28.78,Satisfactory
72.64,28.77,30.59,Satisfactory
63.29,23.5,28.17,Satisfactory
32.93,12.87,11.18,Satisfactory
34.51,12.77,11.8,Satisfactory
35.2,12.97,12.63,Satisfactory
54.03,27.72,27.67,Satisfactory
66.39,38.84,37.97,Satisfactory
74.2,30.88,36.41,Satisfactory
57.16,32.96,27,Satisfactory
57.14,26.57,21.12,Satisfactory
101.71,32.96,25.75,
91.61,35.13,28.26,Moderate
94.73,37.04,24.68,Moderate
101.98,42.25,31.11,Satisfactory
91.88,36.83,34.53,Satisfactory
98.79,41.67,30.31,Satisfactory
88.89,39.21,30.83,Moderate
79.75,33.77,31.09,Moderate
54.42,28.03,18.84,Satisfactory
55.62,23.62,15.97,Satisfactory
27.95,14.2,12.08,Satisfactory
47.83,25.39,20.6,Satisfactory
71.78,36.89,35.63,Satisfactory
79.07,36.34,41.44,Satisfactory
92.91,39.78,25.49,Moderate
46.12,14.08,10.69,Moderate
29.45,14.05,10.11,Good
27.2,8.62,15.35,Satisfactory
33.15,20.31,15.79,Satisfactory
55.19,35.71,19.36,Satisfactory
51.23,26.18,15.03,Satisfactory
64.6,36.36,19,Satisfactory
103.15,56.17,20.52,Moderate
118.07,45.89,11.11,Moderate
92.72,44.06,18.29,Moderate
96.82,50.32,22.54,Moderate
72.92,38.29,16.68,Satisfactory
99.21,43.55,16.61,Moderate
113.21,43.26,29,Moderate
93.36,45.35,24.17,Moderate
101.42,44.43,25.07,Satisfactory
94.82,41.1,17.9,Moderate
79.35,42.34,13.62,Satisfactory
102.59,50.06,20.11,Satisfactory
87.66,42.1,19.9,Satisfactory
92.35,40.62,22.14,Satisfactory
83.88,30.35,11.31,Moderate
94,88.72,17.6,Moderate
112.08,45.39,14.24,Moderate
105.53,50.18,12.48,Moderate
112.79,56.35,15.17,Moderate
101.08,60.75,13.5,Moderate
100.71,68.56,18.09,Moderate
103.08,67.64,26.49,Moderate
103.67,83.01,33.28,Moderate
108.64,62.1,22.65,Moderate
96.76,67.62,15.88,Moderate
101.06,26.48,12.67,Moderate
76.94,32.65,6.99,Moderate
81.9,25,7.73,Satisfactory
74.15,24.3,14.42,Satisfactory
96.69,29.01,10.38,Satisfactory
93.18,43.66,11.89,Moderate
65.46,19.09,7.61,Satisfactory
53.15,18.55,9.45,Satisfactory
30.1,17.48,5.62,Satisfactory
36.89,21.59,8.4,Satisfactory
92.4,45.09,14.04,Satisfactory
112.68,54.12,12.59,Moderate
105.6,70.94,18.95,Moderate
104.47,71.81,26.27,Moderate
101.39,51.12,32.42,Moderate
94,61.14,19.71,Moderate
94,60.94,19.54,Moderate
120.82,28.57,8.27,Moderate
115.91,26.66,9.79,Moderate
106.53,26.07,8.59,Moderate
108.85,23.94,10.66,Moderate
120.03,31.02,12.94,Moderate
122.95,33.96,12.68,Moderate
113.83,61.25,17.52,Moderate
107.4,63.11,16.82,Moderate
110.91,68.27,18.76,Moderate
100.06,72.33,22,Moderate
109.68,71.71,22.92,Moderate
102.75,81.21,25.38,Moderate
102.48,85.44,25.54,Moderate
96.29,80.13,40.55,Moderate
102.83,69.96,20.38,Moderate
105.94,63.18,23.3,Moderate
103.65,68.05,24.5,Moderate
99.53,71.79,21.3,Moderate
108.85,25.19,11.07,Moderate
80.48,30.56,6.67,Satisfactory
67.24,26.56,8,Satisfactory
93.04,24.96,6.34,Moderate
113.48,30.06,8.32,Moderate
77.91,28.66,10.04,Moderate
64.11,36.44,27.9,Satisfactory
80.16,58.46,34.58,Moderate
102.77,57.17,37.75,Moderate
116.72,36.03,35.72,Moderate
95.57,20.92,33.88,Moderate
71.42,18.21,34.07,Moderate
84.67,18.08,32.54,Moderate
102.67,22.56,31.35,Moderate
117.17,30.64,31.52,Moderate
113.57,46.05,32.89,Moderate
104.08,65.42,31.48,Moderate
107.2,67.64,18.63,Moderate
104.71,74.72,18.98,Moderate
100.85,77.27,19.86,Moderate
99.22,77.15,23.87,Moderate
102.33,77.47,21.77,Moderate
96.71,71.11,20.15,Moderate
123.67,48.03,18.57,Moderate
101.09,64.9,14.27,Moderate
127.14,40.06,12.02,Poor
108.45,53.96,12.91,Moderate
94,41.25,11,Moderate
94,57.45,8.02,Moderate
94,53.1,5.13,Moderate
112.65,55.17,6.8,Moderate
97.56,38.43,1.44,Moderate
77.84,33.05,1.23,Moderate
101.33,42.11,6.48,Satisfactory
100.24,46.67,4.81,Moderate
105.73,29.76,5.03,Moderate
123.12,39.5,7.2,Moderate
88.98,59.46,6.3,Moderate
92.42,51.83,3.42,Moderate
95.9,60.14,6.48,Moderate
96.12,63.83,13.46,Moderate
97.03,52.63,16.88,Moderate
107.1,41.29,7.78,Moderate
111.64,28.97,4.35,Moderate
113.17,18.95,3.3,Moderate
123.73,23.54,4.77,Moderate
108.77,57.83,8.65,Moderate
111.45,68.69,18.4,Moderate
102.81,70.47,15.37,Moderate
107.71,30.17,5.99,Moderate
122.62,29.97,4.71,Moderate
120.43,33.64,12.21,Poor
122.65,33.51,3.76,Moderate
114.71,51.04,8.36,Moderate
103.58,56.26,6.47,Moderate
118.21,30,7.12,Moderate
127.59,25.96,4.77,Moderate
106.33,36.01,6.49,Moderate
165.54,46.57,19.63,Moderate
109.16,23.93,9.77,Moderate
144.43,26.01,10.28,Moderate
154.56,40.05,11.5,Poor
149.8,41.89,9.69,Poor
125.5,30.29,7.15,Moderate
172.76,45.33,10.41,Moderate
170.32,44.16,20.63,Poor
191.04,53.95,17.72,Poor
159.65,50.7,11.52,Poor
161.9,41.98,14.14,Moderate
177.05,54.72,17.66,Moderate
191.72,51.15,14.45,Poor
158.52,50.13,10.94,Poor
134.1,38.14,8.28,Moderate
92.38,24.89,3.41,Moderate
108.45,29.69,5.12,Moderate
122.19,31.76,4.77,Moderate
181.65,51.11,10.04,Moderate
205.91,67.56,31.92,Poor
177.61,51.53,14.76,Moderate
171.09,50.92,15.12,Moderate
143.79,41.19,17.2,Moderate
138.38,39.22,21.8,Moderate
116.64,34.28,14.93,Moderate
110.73,32.48,20.24,Moderate
116.4,36.34,25.92,Moderate
93.34,25.74,18.59,Moderate
100.52,26.63,11.52,Moderate
120.28,26.9,13.36,Moderate
134.8,33.52,10.82,Moderate
124.23,32.02,10.37,Moderate
175.98,50.97,25.77,Moderate
142.93,47.3,14.73,Moderate
174.14,56.43,15.05,Moderate
115.14,40.5,10.11,Moderate
62.1,26.24,10.14,Satisfactory
53.71,22.88,12.79,Moderate
58.88,18.35,8.84,Moderate
42.65,13.58,4.49,Moderate
51.86,21.42,10.69,Moderate
61.07,20.68,9.99,Satisfactory
45.37,13.13,8.13,Moderate
82.12,15.24,13.53,Satisfactory
94.74,14.84,7.48,Satisfactory
78.96,18.12,3.49,Moderate
62.62,23.85,4.73,Moderate
78.56,23.69,10.12,Moderate
85.47,23.26,10.05,Moderate
99.17,23.88,10.64,Moderate
107.27,23.09,12.14,Moderate
109.69,24.25,12.52,Moderate
84.08,22.58,5.62,Moderate
92.46,23.01,8.49,Moderate
108.98,24.53,13.48,Satisfactory
123.59,28.39,21.56,Moderate
96.75,21.75,11.56,Moderate
82.42,15.91,15.93,Satisfactory
92.82,12.79,15.52,Moderate
110,13.76,19.38,Moderate
96.5,15.38,16.77,Moderate
103.49,16.13,14.92,Moderate
75.36,16.11,14.5,Satisfactory
86.28,15.4,14.6,Moderate
96.82,17.95,14.55,Moderate
104.17,20.15,16.06,Moderate
99.45,18.06,14.11,Moderate
98,18.38,15.15,Moderate
66.79,17.28,11.21,Satisfactory
81.5,17.27,8.72,Moderate
48.12,5.76,5.35,Satisfactory
55.26,4.43,4.23,Satisfactory
61.49,13.63,5.03,Satisfactory
81.14,13.34,6.52,Satisfactory
97.61,2.68,7.43,Satisfactory
109.46,0.38,7.45,Moderate
72.5,19.44,5.84,Moderate
54.72,16.56,3.89,Satisfactory
27.08,14.82,4.74,Satisfactory
22.89,11.61,5.57,Satisfactory
18.72,14.27,5.12,Satisfactory
28.9,10.62,6.13,Satisfactory
28.67,8.23,5.84,Satisfactory
28.68,10.58,6.95,Satisfactory
61.47,8.68,4.93,Satisfactory
106.56,11.39,5.98,Satisfactory
130.08,25.32,8.7,Moderate
138.21,28.02,9.69,Moderate
119.5,30.52,8.78,Moderate
124.86,31.12,8.23,Moderate
125.91,41.42,7.34,Moderate
172.13,54.91,8.89,Moderate
133.9,44.58,5.7,Moderate
92.98,39.66,7.2,Moderate
126.25,40.34,10.41,Moderate
124.88,27.71,7.28,Moderate
114.81,29.42,6.61,Moderate
123.44,34.31,9.75,Moderate
184.65,55.94,9.07,Poor
178.5,55.34,10.87,Poor
141.02,36.78,12.56,Moderate
112.99,44.64,11.66,Moderate
111.86,44.59,10.45,Moderate
160.8,54.45,11.55,Moderate
126.78,47.58,10.08,Moderate
128.31,43.73,11.13,Moderate
149.08,41.51,7.11,Moderate
97.69,24.11,6.7,Moderate
97.87,36.82,5.84,Moderate
163.67,67.69,14.22,Moderate
181.98,56.71,14.12,Poor
139.11,46.04,26.03,Moderate
121.39,43.94,9.21,Moderate
137.31,54.01,6.59,Moderate
110.88,41.12,6.93,Moderate
178.94,52.59,10.78,Moderate
195.51,61.96,40.38,Poor
183.31,45.4,13.44,Poor
168.7,39.23,8.55,Poor
202.38,60.49,15.18,Poor
176.88,55.93,16.39,Poor
195.79,60.83,16.54,Poor
103.4,52.56,6.26,Moderate
100.61,32.45,5.44,Satisfactory
113.01,23.54,8.38,Moderate
99.04,23.69,5.75,Moderate
106.57,28.36,9.84,Moderate
132.6,52.03,12.67,Moderate
234.51,83.29,34.16,Poor
183.69,59.18,11.99,Poor
218.15,75.76,12.97,Poor
200.4,70.87,14.41,Poor
196.05,60.68,12.79,Poor
116.56,33.16,10.25,Moderate
191.53,62.83,13.18,Moderate
289.19,70.69,15.06,Poor
254.08,69.88,15.88,Very Poor
210.61,52.2,16.11,Poor
283,62.91,14.33,Very Poor
203.02,47.37,11.01,Very Poor
233.26,53.99,17.97,Poor
200.75,50.03,12.76,Poor
168.22,56.14,14.01,Moderate
187.51,57.47,10.54,Moderate
249.97,60.86,14.32,Poor
199.35,58.21,11.72,Poor
213.01,63.07,12.21,Moderate
262.9,87.42,13.74,Poor
152.19,38.1,18.12,Moderate
156.83,44.15,9.01,Moderate
202.2,68.01,21.3,Poor
187.71,65.32,11.28,Poor
168.36,61.11,2.45,Moderate
210.94,69.86,3.83,Moderate
205.06,65.58,9.44,Moderate
191.95,62.86,11.92,Moderate
179.27,58.17,11.79,Moderate
183.64,57.75,11.14,Moderate
139.55,49.41,9.09,Moderate
114.01,47.2,10.01,Moderate
125.65,41.02,9.03,Moderate
119.12,38.01,8.76,Satisfactory
129.71,29.17,10.67,Moderate
113.91,6.49,8.12,Moderate
169.98,11.17,10.5,Moderate
150.5,8.09,10.83,Moderate
155.27,0.51,10.53,Moderate
112.92,0.64,10.45,Moderate
143.59,0.81,9.74,Moderate
161.53,18.27,10.34,Moderate
183.23,49.32,10.01,Moderate
